,nama,harga,deskripsi,detail,link gambar,link
23,Coping With Depression  Jangan Mau Kalah Dari Depresi ,"Rp.31,200 ","
          Buku ini berisi tentang bagaimana J. Maurus membawa Anda menghadapi gangguan dalam hidup agar menjadi bangkit kembali.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '152 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Out of Stock', 'Penerbit': 'Bright Publisher', 'Penulis': 'J. Maurus', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\nj maurus\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide305-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/coping-with-depression-jangan-mau-kalah-dari-depresi.html
24,Siapa Aku  Apa Bakatku ,"Rp.28,000 ","
Sekian banyak orang tidak menyadari siapa dirinya, apa potensi dan bakatnya. Padahal sebenarnya, Tuhan telah memberikan potensi kepada setiap orang meski dalam bidang yang berbeda- beda. Begitu juga dirimu. Lalu, bagaimana cara menggali potensimu sebenarnya dan bagaimana cara mengembangkannya. Ayo, mulai sekarang, temukanlah siapa dirimu sebenarnya, apa potensimu, apa bakatmu, lalu cari tahu bagaimana cara untuk mengembangkannya.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '152 halaman', 'Dimensi': '13x19 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Out of Stock', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Prabu Ganendra', 'Berat': '300 gram', 'Product Tags': ' \nbuku pengembangan diri\npengembangan diri\nprabu ganendra\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide306-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/siapa-aku-apa-bakatku.html
25,Grow Old Gracefully  Hidup Bahagia Sampai Tua,"Rp.23,400 ","
Buku ini berisi penjelasan tentang hari tua dan disertai penjelasan antara lain tentang pertambahan usia dan cara merawat diri, menumbuhkan tekad untuk tidak terbelenggu masa lalu demi menyongsong masa depan, perencanaan masa pensiun, hidup sehat, dan hal-hal penting lainnya sebagai bekal di hari tua.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '146 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'J. Maurus', 'Berat': '200 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\nj maurus\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/2022/GROWOLD-cr-500x500.png,https://www.solusibuku.com/pengembangan-diri/grow-old-gracefully-hidup-bahagia-sampai-tua.html
26,The Spirit Of Loving  Renungan Tentang Cinta Dan Pergaulan Dari Penulis Besar  Ahli Psikoterapi Dan Guru Spiritual,"Rp.25,600 ","
          Buku ini berisi untaian pemikiran dari para filsuf, psikolog, dan guru spiritual yang menggambarkan pelbagai macam hal, yang membuka mata hati kita bagaimana cinta dan hubungan dapat membantu menggugah naluri kebebasan yang melekat dalam diri setiap insan.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '104 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Emily Hipburn Sell', 'Berat': '200 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\nemily hipburn sell\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide324-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/the-spirit-of-loving-renungan-tentang-cinta-dan-pergaulan-dari-penulis-besar-ahli-psikoterapi-dan-guru-spiritual.html
27,Inside The Mind Of Winners  Mengenali Cara Berpikir Orang Orang Sukses,"Rp.39,200 ","
          Buku ini berisi pengalaman dan cara berpikir orang-orang atau tokoh yang sukses dalam hidup mereka.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '194 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Charles Burke', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\ncharles burke\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide328-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/inside-the-mind-of-winners-mengenali-cara-berpikir-orang-orang-sukses.html
28,The Positive Approach,"Rp.29,400 ","
Buku ini memberi kita kunci menuju rahasia daya tarik pribadi, tetapi kita sendiri yang harus menentukan tingkat kesuksesan yang akan diraih, dengan cara meningkatkan kekuatan melalui pengetahuan dan latihan.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '198 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Peter Shepherd', 'Berat': '400 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\npengembangan diri\npeter shepherd\n\n'}",https://www.solusibuku.com/image/c/data/2022/THEPOSITIVEAPPROACH-cr-500x500.png,https://www.solusibuku.com/pengembangan-diri/the-positive-approach.html
29,Belajar Santai Tapi Ipk 4 Prestasi Hebat,"Rp.28,000 ","
          “Gaya bahasa dan cara penyampaiannya super santai dan mudah dipahami. Jadi, buku ini sangat menarik dan wajib dibaca oleh calon mahasiswa maupun mahasiswa semester berapa pun.” Sonezza Ladyanna (Dosen di Universitas Andalas)

Jika Anda kuliah, tapi tidak sukses selama proses perkuliahan, itu sungguh sia-sia
Jika Anda kuliah, tapi tidak sukses setelah tamat nantinya, itu juga sia-sia

Anda cukup beruntung jika membaca buku ini karena ada rahasia-rahasia sukses di balik perkuliahan dan itu semua untuk kesuksesan Anda.

Anda akan menemukan banyak hal dalam buku ini dan Anda akan siap menjadi mahasiswa yang sukses di perkuliahan dan bersiap untuk target sukses setelah tamat nantinya. Maka baca dan aplikasikanlah isi buku ini untuk kesuksesan Anda.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '152 halaman', 'Dimensi': '13x19 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Yuan Acitra', 'Berat': '200 gram', 'Product Tags': ' \nbuku pengembangan diri\npengembangan diri\nsemesta hikmah publishing\nyuan acitra\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide335-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/belajar-santai-tapi-ipk-4-prestasi-hebat.html
30,Psychology Of Winning,"Rp.39,200 ","
          Buku ini berisi pemaparan tentang sepuluh konsep untuk meraih kesehatan mental dan menjadi pemenang dalam kehidupan.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '188 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Dennis Waitley', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\ndennis waitley\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide336-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/psychology-of-winning.html
31,Dare   Berani Berubah Karena Hidup Terus Berubah,"Rp.39,200 ","
DARE! : BERANI BERUBAH KARENA HIDUP TERUS BERUBAH
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '212 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Wendy Grant', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\npengembangan diri\nwendy grant\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide339-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/dare-berani-berubah-karena-hidup-terus-berubah.html
32,A Z Seputar Perkuliahan,"Rp.31,200 ","
          Buku ini berisi panduan praktis agar Anda sukses di kampus, dan sukses setelah Anda lulus nantinya. Jadi, padatnya aktivitas Anda bukanlah sebuah halangan untuk menguasai buku sakti ini. Pastikan, Anda tidak melewatkan satu pun halaman yang ada di dalam buku ini. Jadi, Anda termasuk orang yang beruntung bila membeli buku ini.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '208 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Yoga Pratama', 'Berat': '200 gram', 'Product Tags': ' \nbuku pengembangan diri\npengembangan diri\nsemesta hikmah publishing\nyoga pratama\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide345-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/a-z-seputar-perkuliahan.html
33,How To Be Rich  Loved  And Happy,"Rp.39,200 ","
          Buku ini merupakan ajaran praktis untuk menciptakan kekayaan,bukan diskusi filosofis mengenai prinsip-prinsip keuangan. Ini adalah manual praktis, bukan risalah teori. Buku ini ditujukan bagi orang-orang di seluruh dunia yang memiliki tekanan kebutuhan terhadap uang, yang ingin menjadi kaya dan tidak begitu mementingkan filosofi.
Buku ini diperuntukan bagi mereka yang hingga sejauh ini tidak memiliki waktu, langkah, atau kesempatan untuk mendalami kajian metafisik, tetapi ingin mendapatkan hasil dan menggunakan kesimpulan-kesimpulan ilmiah sebagai dasar tindakan, tanpa sepenuhnya menghiraukan proses pencapaian kesimpulan tersebut.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '202 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Sean Rasmussen & Dean Hooper', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\npengembangan diri\nsean rasmussen & dean hooper\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide348-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/how-to-be-rich-loved-and-happy.html
34,Three Minute Meditator,"Rp.39,200 ","
          Meditasi merupakan salah satu kebiasaan paling sehat yang bisa diolah. Tetapi jika baru-baru ini Anda sedang dalam perawatan dokter atau menjalani psikoterapi, silakan mendiskusikan program ini terlebih dahulu dengan dokter atau terapis sebelum memulainya.

Program ini tidak ditujukan sebagai pengganti obat-obatan atau bantuan psikologis. Apabila meditasi ini ternyata membangkitkan kesadaran Anda terhadap masalah fisik maupun emosi yang membuat Anda merasa tidak nyaman, atau perlu untuk dihilangkan, silakan Anda mencari bantuan dari ahli yang kompeten dalam bidang ini.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '178 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'David Harp & Nina Feldman', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\ndavid harp & nina feldman\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide350-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/three-minute-meditator.html
35,Though Force In Business And Everyday Life,"Rp.31,200 ","
          Buku ini berisi penjelasan tentang pikiran sebagai benda nyata, seperti objek material lainnya. Selain itu, buku ini berbicara tentang hakikat atau substansi dari pikiran sebagai bentuk jiwa yang lebih besar.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '136 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'William Atkinson', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\npengembangan diri\nwilliam atkinson\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide355-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/though-force-in-business-and-everyday-life.html
36,Secret Of Mental Magic  Rahasia Kekuatan Mental,"Rp.55,200 ","
          Buku ini berisi penjelasan tentang panduan untuk meraih kebahagiaan dan kesuksesan, dengan pembahasan antara lain tentang kekuatan kepercayaan diri, kekuatan mental dalam memikat lawan jenis, kekuatan mental dalam meramal masa depan, dll.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '324 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Vervon Howard', 'Berat': '400 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\npengembangan diri\nvervon howard\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide356-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/secret-of-mental-magic-rahasia-kekuatan-mental.html
37,Make Your Emotion Work For You  Mengembangkan Emosi Positif,"Rp.31,200 ","
          Buku ini berisi penjelasan tentang emosi dan bagaimana mengendalikan emosi sebagai salah satu unsur penting dalam kehidupan manusia.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '140 halaman', 'Dimensi': '13.5x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'J. Maurus', 'Berat': '300 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\nj maurus\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide366-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/make-your-emotion-work-for-you-mengembangkan-emosi-positif.html
38,Rich Factors,"Rp.46,400 ","
          Ibarat pepatah lama, “Kota Roma tidak dibangun dalam semalam”. Begitupun dalam meraih kekayaan. Kita tidak bisa mencapainya hanya dalam waktu sebentar. Meraih kekayaan butuh kerja maraton yang tidak kenal lelah dan semangat pantang mundur.

Kita bisa belajar banyak dari orang-orang kaya kelas dunia. Seperti tokoh-tokoh sekaliber Jack Ma, Bob Sadino, Mark Zuckerberg, Warren Buffet, Robert T. Kiyosaki, atau Bill Gates. Kekayaan yang mereka raih tentu tidak lepas dari cara mereka berpikir, bekerja, memandang uang, dan prinsip-prinsip pengelolaan uang yang mereka pahami. Dengan menyelami cara berpikir dan bekerja mereka, kita bisa menemukan segudang pelajaran, nasihat, dan jalan meraih kekayaan.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '232 halaman', 'Dimensi': '14x20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Andaliman Books', 'Penulis': 'Edward Simanjuntak', 'Berat': '300 gram', 'Product Tags': ' \nandaliman books\nbuku pengembangan diri\nedward simanjuntak\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide388-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/rich-factors.html
39,Dunia Kali,"Rp.62,400 ","
          Buku ini merekam interaksi seorang bapak dengan anak laki-lakinya. Banyak kisah jenaka, ada juga kisah yang mengaduk perasaan. Dari situ kita tahu, dalam relasi bapak-anak, bukan hanya anak yang belajar dari bapak, juga sebaliknya. Pagi begini, saya biasanya hanya bisa memandang Kali asyik bermain sendiri. Bercakap dengan dirinya sendiri. Berjalan mondar-mandir. Melempar daun-daun kering di kolam mungil di belakang rumah. Jika dibiarkan, dia bisa bermain sendirian selama dua jam. Tidak terganggu dengan apapun, dengan siapapun. Saya tidak mau mengganggunya. Sebab setelah besar nanti, akan terlalu banyak hal yang akan mengganggu hati dan pikirannya. Saya membiarkan Kali menggenggam dunia. Hanya kanak-kanak yang sanggup melakukannya. Kita yang sudah dewasa, biasanya, digenggam oleh dunia. Erat.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '242 halaman', 'Dimensi': '13x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Buku Mojok', 'Penulis': 'Puthut Ea', 'Berat': '300 gram', 'Product Tags': ' \nbuku mojok\nbuku pengembangan diri\npengembangan diri\nputhut ea\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide400-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/dunia-kali.html
40,Kelakuan Orang Kaya,"Rp.62,400 ","
          Beragam kelakuan orang kaya. Dari mulai yang suka memperlihatkan kemewahan, sampai berpenampilan seperti orang biasa. Tapi yang jelas, orang yang berpura-pura kaya, pasti bukan orang kaya.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '260 halaman', 'Dimensi': '13x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Buku Mojok', 'Penulis': 'Puthut Ea', 'Berat': '350 gram', 'Product Tags': ' \nbuku mojok\nbuku pengembangan diri\npengembangan diri\nputhut ea\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide401-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/kelakuan-orang-kaya.html
41,Beyond Telepathy And Practical Mind Reading   Misteri Telepati Dan Kemampuan Membaca Pikiran,"Rp.39,200 ","
          Buku ini menawarkan petualangan yang bisa diikuti oleh siapa pun. Buku ini juga merupakan penjelajahan atas semesta pikiran. Menjabarkan hakikat pikiran dengan merasionalisasikan anatomi dan dinamika pikiran.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '172 halaman', 'Dimensi': '13.5x19.1 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Andrija Puharich & William Atkinson', 'Berat': '250 gram', 'Product Tags': ' \nandrija puharich & william atkin\nbright publisher\nbuku pengembangan diri\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide418-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/beyond-telepathy-and-practical-mind-reading-misteri-telepati-dan-kemampuan-membaca-pikiran.html
42,Change Your Habits,"Rp.39,200 ","
          Buku ini berisikan tentang motivasi yang mengajak pembaca untuk mengubah kebiasaan buruk yang ada dalam diri , karena kebiasaanmu hari ini adalah cermin masa depanmu. Pada dasarnya kebiasaan yang biasa kita lakukan merupakan cermin kepribadian diri kita. Orang akan menilai kita dari apa yang terlihat di mata mereka. Bila yang mereka rekam adalah kebiasaan buruk kita, kecenderungannya mereka akan mengecap kita sebagai pribadi yang buruk. Sedangkan bila kebiasaan baik, kita akan cenderung dinilai baik. Jadilah manusia yang istimewa, pasrahkan segala perjuangan kepada Tuhan, jadilah manusia yang terus melakukan perubahan, and Change Your Habit!        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '228 halaman', 'Dimensi': '13x20 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Caesar Media Pustaka', 'Penulis': 'Isnaeni Dk', 'Berat': '300 gram', 'Product Tags': ' \nbuku pengembangan diri\ncaesar media pustaka\nisnaeni dk\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide419-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/change-your-habits.html
43,21 Wasiat Steve Jobs  Jurus Sukses Dan Kaya Ala Steve Jobs,"Rp.35,600 ","
          Jobs telah mewariskan kekayaan intelektual sekaligus teknologi yang dahsyat. Wasiat-wasiatnya selalu dijadikan Referensi banyak orang untuk memajukan dirinya sendiri maupun bisnis yang sedang dibangunnya. Buku ini menyajikan secara komplit sebanyak 21 Wasiat Steve Jobs dan dilengkapi dengan 12 karya kepemimpinannya yang monumental untuk pembelajaran bersama.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '224 halaman', 'Dimensi': '14x20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Denieda Fanum', 'Berat': '300 gram', 'Product Tags': ' \naraska publisher\nbuku pengembangan diri\ndenieda fanun\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide421-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/21-wasiat-steve-jobs-jurus-sukses-dan-kaya-ala-steve-jobs.html
44,Menggali Inspirasi Dari Bilioner Cina,"Rp.47,200 ","
          Buku yang berisi tentang inspirasi-inspirasi dari orang hebat di Cina disajikan secara ringkas. Berisi 8 tokoh inspiratif dari Cina dan disertai dengan bold-bold dalam penyajiannya. Buku ini mengupas bagaimana orang-orang Cina memperoleh hal-hal besar dari hidupnya        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '284 halaman', 'Dimensi': '14x21 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Lauma Kiwe', 'Berat': '350 gram', 'Product Tags': ' \nbuku pengembangan diri\ncharissa publisher\nlauma kiwe\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide422-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/menggali-inspirasi-dari-bilioner-cina.html
45,Great Influencer,"Rp.40,000 ","
          Buku ini menyuguhkan beberapa cara atau metode yang sudah banyak dilakukan oleh orang-orang yang berpengaruh, dan mereka pun dapat mewujudkan harapannya dengan campur tangan orang lain. Mereka dapat menggerakkan orang lain untuk mengikuti keinginannya. Orang lain pun merasa senang dan nyaman berhubungan dengan mereka, sehingga mereka menjadi pribadi-pribadi yang menawan.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '160 halaman', 'Dimensi': '13.5x19.1 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Cahyo Satria Wijaya', 'Berat': '200 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\ncahyo satria wijaya\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide437-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/great-influencer.html
46,Life Miracle  Kisah Kisah Inspiratif Keajaiban Dalam Hidup,"Rp.36,000 ","
          Buku ini mengajak pembaca untuk berbagi pengalaman menarik terkait dengan keberuntungan-keberuntungan yang mungkin bisa menggugah teman-teman bahwa ada banyak keajaiban yang mungkin terjadi dalam kehidupan kita.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '156 halaman', 'Dimensi': '12.5x17.1 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Syalmahat Publishing', 'Penulis': 'Dian Nafi', 'Berat': '200 gram', 'Product Tags': ' \nbuku pengembangan diri\ndian nafi\npengembangan diri\nsyalmahat publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide452-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/life-miracle-kisah-kisah-inspiratif-keajaiban-dalam-hidup.html
47,52 Changes  52 Kiat Perubahan Dahsyat Dalam Hidup,"Rp.47,200 ","
          Buku ini berisi kiat-kiat perubahan yang dapat dijalankan dalam setahun, satu kiat per pekan. Buku ini membantu menjelajahi diri, mencari tahu apa yang terbaik untuk kita, untuk belajar bagaimana melakukan perubahan, dan menjadi baik dengan perubahan.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '208 halaman', 'Dimensi': '13.5x19.1 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Penulis': 'Leo Babauta', 'Berat': '250 gram', 'Product Tags': ' \nbright publisher\nbuku pengembangan diri\nleo babauta\npengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide466-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/52-changes-52-kiat-perubahan-dahsyat-dalam-hidup.html
